"board","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold_btn","ev_call_btn","ev_raise_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_fold_btn","loss_if_call_btn","loss_if_raise_btn","iteration","exploitability"
"As Kh Qd","JdKd","77,0887","0","0,92515","0,07485","0","2,55643","2,54562","2,5556208715","C","2,55643","C","0,92515","2,55643","0","0,0108099999999998","140","0,4842897355556488"
"As Kh Qd","JdAc","18,415","0","0,996096","0,003904","0","3,46786","3,46462","3,46784735104","C","3,46786","C","0,996096","3,46786","0","0,00324000000000035","140","0,4842897355556488"
"As Kh Qd","JdAd","77,3484","0","0,920793","0,079207","0","3,99522","4,02016","3,99719542258","R","4,02016","C","0,920793","4,02016","0,02494","0","140","0,4842897355556488"
"As Kh Qd","JdAh","18,6561","0","1","0","0","3,65354","3,35892","3,65354","C","3,65354","C","1","3,65354","0","0,294620000000001","140","0,4842897355556488"
"As Kh Qd","JhJs","65,2056","0","0,771099","0,228901","0","0,869621","0,880011","0,87199928139","R","0,880011","C","0,771099","0,880011","0,0103899999999999","0","140","0,4842897355556488"
"As Kh Qd","JhQh","47,4778","0","0,866334","0,133666","0","2,07867","2,0719","2,07776508118","C","2,07867","C","0,866334","2,07867","0","0,0067699999999995","140","0,4842897355556488"
"As Kh Qd","JhAc","18,3364","0","0,95475","0,04525","0","3,49481","3,52581","3,49621275","R","3,52581","C","0,95475","3,52581","0,0310000000000001","0","140","0,4842897355556488"
"As Kh Qd","JhAd","18,5725","0","1","0","0","3,65737","3,34718","3,65737","C","3,65737","C","1","3,65737","0","0,31019","140","0,4842897355556488"
"As Kh Qd","JhAh","77,0907","0","0,924236","0,075764","0","4,04294","4,06289","4,0444514918","R","4,06289","C","0,924236","4,06289","0,0199500000000006","0","140","0,4842897355556488"
"As Kh Qd","JsQs","47,4498","0","0,880599","0,119401","0","2,13587","2,12778","2,13490404591","C","2,13587","C","0,880599","2,13587","0","0,00808999999999971","140","0,4842897355556488"
"As Kh Qd","JsKs","76,8016","0","0,971704","0,028296","0","2,79179","2,79038","2,79175010264","C","2,79179","C","0,971704","2,79179","0","0,00140999999999991","140","0,4842897355556488"
"As Kh Qd","JsAc","18,3521","0","1","0","0","3,51883","3,4688","3,51883","C","3,51883","C","1","3,51883","0","0,0500299999999996","140","0,4842897355556488"
"As Kh Qd","JsAd","18,5861","0","1","0","0","3,67921","3,3256","3,67921","C","3,67921","C","1","3,67921","0","0,35361","140","0,4842897355556488"
"As Kh Qd","JsAh","18,5928","0","1","0","0","3,69794","3,34188","3,69794","C","3,69794","C","1","3,69794","0","0,35606","140","0,4842897355556488"
"As Kh Qd","QcQh","27,9028","0","0,727383","0,272617","0","12,1765","12,2285","12,190676084","R","12,2285","C","0,727383","12,2285","0,0519999999999996","0","140","0,4842897355556488"
"As Kh Qd","QcQs","27,8586","0","0,7521","0,2479","0","12,1046","12,1678","12,12026728","R","12,1678","C","0,7521","12,1678","0,0631999999999984","0","140","0,4842897355556488"
"As Kh Qd","QcKc","71,916","0","0,945754","0,054246","0","4,45597","4,46092","4,4562385177","R","4,46092","C","0,945754","4,46092","0,00495000000000001","0","140","0,4842897355556488"
"As Kh Qd","QcKd","34,8554","0","0,962365","0,037635","0","4,53612","4,54586","4,5364865649","R","4,54586","C","0,962365","4,54586","0,00973999999999986","0","140","0,4842897355556488"
"As Kh Qd","QcKs","34,8396","0","1","0","0","4,47231","4,38123","4,47231","C","4,47231","C","1","4,47231","0","0,0910799999999998","140","0,4842897355556488"
"As Kh Qd","QcAc","18,0993","0","0,77822","0,22178","0","5,95937","6,01305","5,9712751504","R","6,01305","C","0,77822","6,01305","0,0536799999999999","0","140","0,4842897355556488"
"As Kh Qd","QcAd","71,7948","0","0,87848","0,12152","0","5,78877","5,79122","5,789067724","R","5,79122","C","0,87848","5,79122","0,00244999999999962","0","140","0,4842897355556488"
"As Kh Qd","QcAh","71,8368","0","0,917991","0,082009","0","5,90036","5,90203","5,90049695503","R","5,90203","C","0,917991","5,90203","0,00166999999999984","0","140","0,4842897355556488"
"As Kh Qd","QhQs","27,752","0","0,765562","0,234438","0","12,1042","12,1715","12,1199776774","R","12,1715","C","0,765562","12,1715","0,0672999999999995","0","140","0,4842897355556488"
"As Kh Qd","QhKc","34,7995","0","0,965135","0,034866","0","4,55101","4,55167","4,55103756257","R","4,55167","C","0,965135","4,55167","0,000659999999999883","0","140","0,4842897355556488"
"As Kh Qd","QhKd","34,7429","0","0,999597","0,000403","0","4,617","4,57997","4,61698507691","C","4,617","C","0,999597","4,617","0","0,0370299999999997","140","0,4842897355556488"
"As Kh Qd","QhKs","34,721","0","1","0","0","4,55453","4,42328","4,55453","C","4,55453","C","1","4,55453","0","0,13125","140","0,4842897355556488"
"As Kh Qd","QhAc","70,6382","0","0,907588","0,092412","0","5,91492","5,92533","5,91588200892","R","5,92533","C","0,907588","5,92533","0,0104100000000003","0","140","0,4842897355556488"
"As Kh Qd","QhAd","71,5292","0","0,938535","0,061465","0","5,80057","5,81099","5,8012104653","R","5,81099","C","0,938535","5,81099","0,0104200000000008","0","140","0,4842897355556488"
"As Kh Qd","QhAh","18,3135","0","0,550576","0,449424","0","6,56468","6,6699","6,61196839328","R","6,6699","C","0,550576","6,6699","0,10522","0","140","0,4842897355556488"
"As Kh Qd","QsKc","34,7328","0","0,997475","0,002525","0","4,47216","4,46262","4,4721359115","C","4,47216","C","0,997475","4,47216","0","0,00954000000000121","140","0,4842897355556488"
"As Kh Qd","QsKd","34,6942","0","1","0","0","4,54277","4,47249","4,54277","C","4,54277","C","1","4,54277","0","0,0702800000000003","140","0,4842897355556488"
"As Kh Qd","QsKs","71,5749","0","0,950863","0,049137","0","5,06593","5,06429","5,06584941532","C","5,06593","C","0,950863","5,06593","0","0,00164000000000009","140","0,4842897355556488"
"As Kh Qd","QsAc","70,5403","0","0,888404","0,111596","0","5,8092","5,81636","5,80999902736","R","5,81636","C","0,888404","5,81636","0,00716000000000072","0","140","0,4842897355556488"
"As Kh Qd","QsAd","71,438","0","0,919167","0,080833","0","5,69761","5,70608","5,69829465551","R","5,70608","C","0,919167","5,70608","0,00846999999999998","0","140","0,4842897355556488"
"As Kh Qd","QsAh","71,4646","0","0,936761","0,063239","0","5,79969","5,81505","5,80066135104","R","5,81505","C","0,936761","5,81505","0,0153600000000003","0","140","0,4842897355556488"
"As Kh Qd","KcAd","20,7117","0","0,760943","0,239057","0","10,4869","10,5608","10,5045663123","R","10,5608","C","0,760943","10,5608","0,0739000000000001","0","140","0,4842897355556488"
"As Kh Qd","KcAh","20,7199","0","0,803434","0,196566","0","10,4847","10,558","10,4991082878","R","10,558","C","0,803434","10,558","0,0732999999999997","0","140","0,4842897355556488"
"As Kh Qd","KdAc","20,394","0","0,788393","0,211607","0","10,6956","10,7493","10,7069632959","R","10,7493","C","0,788393","10,7493","0,0536999999999992","0","140","0,4842897355556488"
"As Kh Qd","KdAh","20,6673","0","0,913667","0,086333","0","10,491","10,5355","10,4948418185","R","10,5355","C","0,913667","10,5355","0,0445000000000011","0","140","0,4842897355556488"
"As Kh Qd","KsAc","20,3901","0","0,765453","0,234547","0","10,3913","10,457","10,4067097379","R","10,457","C","0,765453","10,457","0,0656999999999996","0","140","0,4842897355556488"
"As Kh Qd","KsAd","20,6372","0","0,849925","0,150075","0","10,1834","10,2741","10,1970118025","R","10,2741","C","0,849925","10,2741","0,0907","0","140","0,4842897355556488"
"As Kh Qd","KsAh","20,6576","0","0,862204","0,137796","0","10,1941","10,2413","10,2006039712","R","10,2413","C","0,862204","10,2413","0,0471999999999984","0","140","0,4842897355556488"
"As Kh Jd","2c2d","53,4144","0,70949","0,286551","0,003959","0","-0,0062733","-0,0206287","-0,0018792894116","F","0","F","0,70949","0","0,0062733","0,0206287","153","0,48912927508354187"
"As Kh Jd","2c2h","53,4229","0,644161","0,352315","0,003524","0","0,0021648","-0,0180859","0,0006989568004","C","0,0021648","F","0,644161","0,0021648","0","0,0202507","153","0,48912927508354187"
"As Kh Jd","2c2s","53,6383","0,537152","0,196976","0,265872","0","0,0010853","0,0070084","0,0020771153776","R","0,0070084","F","0,537152","0,0070084","0,0059231","0","153","0,48912927508354187"
"As Kh Jd","2cAc","11,0248","0","1","0","0","1,85691","1,2624","1,85691","C","1,85691","C","1","1,85691","0","0,59451","153","0,48912927508354187"
"As Kh Jd","2d2h","53,4746","0,26329","0,736656","5,4E-05","0","0,0441013","0,0125462","0,0324881647476","C","0,0441013","C","0,736656","0,0441013","0","0,0315551","153","0,48912927508354187"
"As Kh Jd","2d2s","53,69","0,214302","0,588211","0,197487","0","0,0527208","0,0372246","0,038362329069","C","0,0527208","C","0,588211","0,0527208","0","0,0154962","153","0,48912927508354187"
"As Kh Jd","2dAd","11,0955","0","1","0","0","2,46858","1,875","2,46858","C","2,46858","C","1","2,46858","0","0,59358","153","0,48912927508354187"
"As Kh Jd","2h2s","53,6985","0,182064","0,624614","0,193322","0","0,0527376","0,0395222","0,0405811540348","C","0,0527376","C","0,624614","0,0527376","0","0,0132154","153","0,48912927508354187"
"As Kh Jd","2hAh","11,1326","0","1","0","0","2,47783","1,97593","2,47783","C","2,47783","C","1","2,47783","0","0,5019","153","0,48912927508354187"
"As Kh Jd","3c3d","49,4233","0,855055","0,144905","4,1E-05","0","-0,0038776","-0,0360237","-0,0005633605997","F","0","F","0,855055","0","0,0038776","0,0360237","153","0,48912927508354187"
"As Kh Jd","3c3h","49,4264","0,747772","0,252195","3,4E-05","0","0,0037998","-0,0342396","0,0009571264146","C","0,0037998","F","0,747772","0,0037998","0","0,0380394","153","0,48912927508354187"
"As Kh Jd","3c3s","49,6894","0,673651","0,090525","0,235824","0","-0,0019604","0,0002319","-0,0001227776244","R","0,0002319","F","0,673651","0,0002319","0,0021923","0","153","0,48912927508354187"
"As Kh Jd","3c5c","11,1604","1","0","0","0","-0,5843285","-0,4096462","0","F","0","F","1","0","0,5843285","0,4096462","153","0,48912927508354187"
"As Kh Jd","3cAc","61,3884","0","1","0","0","1,80574","1,26206","1,80574","C","1,80574","C","1","1,80574","0","0,54368","153","0,48912927508354187"
"As Kh Jd","3d3h","49,4823","0,422337","0,577626","3,7E-05","0","0,0388882","-0,003545","0,0224627042482","C","0,0388882","C","0,577626","0,0388882","0","0,0424332","153","0,48912927508354187"
"As Kh Jd","3d3s","49,7454","0,328046","0,46034","0,211613","0","0,0484459","0,031097","0,028882115067","C","0,0484459","C","0,46034","0,0484459","0","0,0173489","153","0,48912927508354187"
"As Kh Jd","3d5d","11,1511","0,999714","0","0,000286","0","-0,2083141","-0,0329395","-9,420697E-06","F","0","F","0,999714","0","0,2083141","0,0329395","153","0,48912927508354187"
"As Kh Jd","3dAd","61,7819","0","1","0","0","2,41717","1,87009","2,41717","C","2,41717","C","1","2,41717","0","0,54708","153","0,48912927508354187"
"As Kh Jd","3h3s","49,7485","0,302656","0,500763","0,196581","0","0,0465256","0,0325706","0,0297010601514","C","0,0465256","C","0,500763","0,0465256","0","0,013955","153","0,48912927508354187"
"As Kh Jd","3h5h","11,1773","0,99982","0","0,00018","0","-0,1627888","-0,0364532","-6,561576E-06","F","0","F","0,99982","0","0,1627888","0,0364532","153","0,48912927508354187"
"As Kh Jd","3hAh","61,9885","0","1","0","0","2,42203","1,97911","2,42203","C","2,42203","C","1","2,42203","0","0,44292","153","0,48912927508354187"
"As Kh Jd","3s5s","11,2689","0,586834","0","0,413166","0","-0,0939636","0,0194836","0,0080499610776","R","0,0194836","F","0,586834","0,0194836","0,1134472","0","153","0,48912927508354187"
"As Kh Jd","4c4d","52,8073","0,984936","0,015043","2,1E-05","0","-0,0090111","-0,0363216","-0,0001363167309","F","0","F","0,984936","0","0,0090111","0,0363216","153","0,48912927508354187"
"As Kh Jd","4c4h","52,817","0,837868","0,16211","2,2E-05","0","-0,0036655","-0,0331383","-0,0005949432476","F","0","F","0,837868","0","0,0036655","0,0331383","153","0,48912927508354187"
"As Kh Jd","4c4s","53,083","0,89879","0,056908","0,044302","0","-0,0043613","0,0029728","-0,0001164918748","R","0,0029728","F","0,89879","0,0029728","0,0073341","0","153","0,48912927508354187"
"As Kh Jd","4c5c","72,6197","1","0","0","0","-0,5864925","-0,438784","0","F","0","F","1","0","0,5864925","0,438784","153","0,48912927508354187"
"As Kh Jd","4c6c","5,52561","1","0","0","0","-0,8961491","-0,7020054","0","F","0","F","1","0","0,8961491","0,7020054","153","0,48912927508354187"
"As Kh Jd","4cAc","62,8367","0","1","0","0","1,80197","1,27135","1,80197","C","1,80197","C","1","1,80197","0","0,53062","153","0,48912927508354187"
"As Kh Jd","4d4h","52,7645","0,524238","0,475749","1,3E-05","0","0,0195118","-0,022147","0,0092824314272","C","0,0195118","F","0,524238","0,0195118","0","0,0416588","153","0,48912927508354187"
"As Kh Jd","4d4s","53,0305","0,523855","0,454133","0,022012","0","0,0266811","0,0141106","0,0124273705135","C","0,0266811","F","0,523855","0,0266811","0","0,0125705","153","0,48912927508354187"
"As Kh Jd","4d5d","72,5237","0,999997","0","3E-06","0","-0,2157173","-0,066053","-1,98159E-07","F","0","F","0,999997","0","0,2157173","0,066053","153","0,48912927508354187"
"As Kh Jd","4d6d","5,51736","1","0","0","0","-0,5846489","-0,3193058","0","F","0","F","1","0","0,5846489","0,3193058","153","0,48912927508354187"
"As Kh Jd","4dAd","63,1208","0","1","0","0","2,39528","1,86818","2,39528","C","2,39528","C","1","2,39528","0","0,5271","153","0,48912927508354187"
"As Kh Jd","4h4s","53,0402","0,471178","0,507926","0,020896","0","0,0266876","0,0172295","0,0139153535496","C","0,0266876","C","0,507926","0,0266876","0","0,0094581","153","0,48912927508354187"
"As Kh Jd","4h5h","72,6905","0,999997","0","3E-06","0","-0,1704369","-0,0706924","-2,120772E-07","F","0","F","0,999997","0","0,1704369","0,0706924","153","0,48912927508354187"
"As Kh Jd","4h6h","5,53064","1","0","0","0","-0,5271091","-0,3249523","0","F","0","F","1","0","0,5271091","0,3249523","153","0,48912927508354187"
"As Kh Jd","4hAh","63,3454","0","1","0","0","2,39984","1,97135","2,39984","C","2,39984","C","1","2,39984","0","0,42849","153","0,48912927508354187"
"As Kh Jd","4s5s","73,2921","0,836183","0","0,163817","0","-0,1005333","-0,018927","-0,003100564359","F","0","F","0,836183","0","0,1005333","0,018927","153","0,48912927508354187"
"As Kh Jd","4s6s","5,57545","1","0","0","0","-0,4634453","-0,2574108","0","F","0","F","1","0","0,4634453","0,2574108","153","0,48912927508354187"
"As Kh Jd","5c5d","61,5064","0,999998","0","1E-06","0","-0,0208923","-0,08629","-8,629E-08","F","0","F","0,999998","0","0,0208923","0,08629","153","0,48912927508354187"
"As Kh Jd","5c5h","61,6504","0,92509","0,074907","4E-06","0","-0,0072838","-0,0650108","-0,0005458676498","F","0","F","0,92509","0","0,0072838","0,0650108","153","0,48912927508354187"
"As Kh Jd","5c5s","61,8262","0,999879","0,000111","1,1E-05","0","-0,0147747","-0,0416534","-2,0981791E-06","F","0","F","0,999879","0","0,0147747","0,0416534","153","0,48912927508354187"
"As Kh Jd","5c6c","48,751","1","0","0","0","-0,9092411","-0,7351887","0","F","0","F","1","0","0,9092411","0,7351887","153","0,48912927508354187"
"As Kh Jd","5c7c","5,86696","1","0","0","0","-0,9159737","-0,8029015","0","F","0","F","1","0","0,9159737","0,8029015","153","0,48912927508354187"
"As Kh Jd","5cAc","70,4866","0","1","0","0","1,79945","1,24555","1,79945","C","1,79945","C","1","1,79945","0","0,5539","153","0,48912927508354187"
"As Kh Jd","5d5h","61,5244","0,614182","0,385815","3E-06","0","0,0021381","-0,0639126","0,0008247193137","C","0,0021381","F","0,614182","0,0021381","0","0,0660507","153","0,48912927508354187"
"As Kh Jd","5d5s","61,6998","0,701719","0,29827","1,1E-05","0","-0,0035198","-0,0406555","-0,0010502979565","F","0","F","0,701719","0","0,0035198","0,0406555","153","0,48912927508354187"
"As Kh Jd","5d6d","48,6478","1","0","0","0","-0,6034805","-0,3576263","0","F","0","F","1","0","0,6034805","0,3576263","153","0,48912927508354187"
"As Kh Jd","5d7d","5,85705","1","0","0","0","-0,618708","-0,4179291","0","F","0","F","1","0","0,618708","0,4179291","153","0,48912927508354187"
"As Kh Jd","5dAd","70,7525","0","1","0","0","2,38177","1,83964","2,38177","C","2,38177","C","1","2,38177","0","0,54213","153","0,48912927508354187"
"As Kh Jd","5h5s","61,8407","0,58054","0,419434","2,6E-05","0","0,0087257","-0,0199017","0,0036593378096","C","0,0087257","F","0,58054","0,0087257","0","0,0286274","153","0,48912927508354187"
"As Kh Jd","5h6h","48,8575","1","0","0","0","-0,5391827","-0,3465469","0","F","0","F","1","0","0,5391827","0,3465469","153","0,48912927508354187"
"As Kh Jd","5h7h","5,87767","1","0","0","0","-0,567548","-0,4146675","0","F","0","F","1","0","0,567548","0,4146675","153","0,48912927508354187"
"As Kh Jd","5hAh","71,1537","0","1","0","0","2,39842","1,95589","2,39842","C","2,39842","C","1","2,39842","0","0,44253","153","0,48912927508354187"
"As Kh Jd","5s6s","49,1774","1","0","0","0","-0,4772022","-0,2952583","0","F","0","F","1","0","0,4772022","0,2952583","153","0,48912927508354187"
"As Kh Jd","5s7s","5,91617","1","0","0","0","-0,4781002","-0,3625168","0","F","0","F","1","0","0,4781002","0,3625168","153","0,48912927508354187"
"As Kh Jd","6c6d","92,6261","0,999993","7E-06","0","0","-0,0048798","-0,2018242","-3,41586E-08","F","0","F","0,999993","0","0,0048798","0,2018242","153","0,48912927508354187"
"As Kh Jd","6c6h","92,8333","0,949559","0,050441","0","0","0,0081001","-0,1812981","0,0004085771441","C","0,0081001","F","0,949559","0,0081001","0","0,1893982","153","0,48912927508354187"
"As Kh Jd","6c6s","93,1143","0,97806","0,02194","0","0","0,0074646","-0,1544338","0,000163773324","C","0,0074646","F","0,97806","0,0074646","0","0,1618984","153","0,48912927508354187"
"As Kh Jd","6c7c","52,4512","1","0","0","0","-0,933741","-0,888306","0","F","0","F","1","0","0,933741","0,888306","153","0,48912927508354187"
"As Kh Jd","6c8c","15,7247","1","0","0","0","-0,989753","-0,8864178","0","F","0","F","1","0","0,989753","0,8864178","153","0,48912927508354187"
"As Kh Jd","6cKc","9,4207","0","1","0","0","0,786614","0,555648","0,786614","C","0,786614","C","1","0,786614","0","0,230966","153","0,48912927508354187"
"As Kh Jd","6cAc","7,23153","0","1","0","0","1,9368","1,17112","1,9368","C","1,9368","C","1","1,9368","0","0,76568","153","0,48912927508354187"
"As Kh Jd","6d6h","92,7877","0,719466","0,280534","0","0","-0,0054359","-0,1661633","-0,0015249547706","F","0","F","0,719466","0","0,0054359","0,1661633","153","0,48912927508354187"
