"board","combo","reach_probability","check_frequency","bet_frequency","ev_check_btn","ev_bet_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_check_btn","loss_if_bet_btn","iteration","exploitability"
"As Kh Qd","QcKc","47,713","0,472047","0,527953","5,51964","5,57989","5,55144916825","B","5,57989","B","0,527953","0,0602500000000008","0","140","0,4842897355556488"
"As Kh Qd","QcKd","23,2127","0,499891","0,500109","5,63831","5,70683","5,67257746868","B","5,70683","B","0,500109","0,0685200000000004","0","140","0,4842897355556488"
"As Kh Qd","QcKs","23,2285","0,618894","0,381106","5,56443","5,61291","5,58290601888","B","5,61291","X","0,618894","0,0484800000000005","0","140","0,4842897355556488"
"As Kh Qd","QcAc","12,2808","0,323015","0,676985","7,23085","7,26883","7,2565618903","B","7,26883","B","0,676985","0,0379800000000001","0","140","0,4842897355556488"
"As Kh Qd","QcAd","47,2287","0,349397","0,650603","7,00651","7,03184","7,02298977399","B","7,03184","B","0,650603","0,0253299999999994","0","140","0,4842897355556488"
"As Kh Qd","QcAh","47,1867","0,399675","0,600325","7,1341","7,15865","7,14883797875","B","7,15865","B","0,600325","0,0245500000000005","0","140","0,4842897355556488"
"As Kh Qd","QhQs","18,1948","0,443241","0,55676","9,46162","9,46851","9,46546553802","B","9,46851","B","0,55676","0,00689000000000028","0","140","0,4842897355556488"
"As Kh Qd","QhKc","23,2686","0,52266","0,47734","5,56529","5,6022","5,5829086194","B","5,6022","X","0,52266","0,0369099999999998","0","140","0,4842897355556488"
"As Kh Qd","QhKd","23,3252","0,54326","0,45674","5,66774","5,71738","5,6904125736","B","5,71738","X","0,54326","0,0496400000000001","0","140","0,4842897355556488"
"As Kh Qd","QhKs","23,3471","0,660196","0,339804","5,59136","5,61994","5,60107159832","B","5,61994","X","0,660196","0,0285799999999998","0","140","0,4842897355556488"
"As Kh Qd","QhAc","48,3853","0,404042","0,595958","7,18663","7,20636","7,19838825134","B","7,20636","B","0,595958","0,01973","0","140","0,4842897355556488"
"As Kh Qd","QhAd","47,4942","0,437285","0,562715","7,02123","7,03415","7,0285002778","B","7,03415","B","0,562715","0,0129199999999994","0","140","0,4842897355556488"
"As Kh Qd","QhAh","12,0667","0,224785","0,775215","7,55384","7,5398","7,5429559814","X","7,55384","B","0,775215","0","0,0140399999999996","140","0,4842897355556488"
"As Kh Qd","QsKc","23,3352","0,588484","0,411516","5,5379","5,57996","5,55520836296","B","5,57996","X","0,588484","0,0420600000000002","0","140","0,4842897355556488"
"As Kh Qd","QsKd","23,3738","0,60354","0,39646","5,64402","5,69676","5,6649293004","B","5,69676","X","0,60354","0,05274","0","140","0,4842897355556488"
"As Kh Qd","QsKs","48,054","0,453468","0,546532","5,91004","5,94438","5,92880790888","B","5,94438","B","0,546532","0,0343400000000003","0","140","0,4842897355556488"
"As Kh Qd","QsAc","48,4832","0,35099","0,64901","7,16463","7,20723","7,192277826","B","7,20723","B","0,64901","0,0426000000000002","0","140","0,4842897355556488"
"As Kh Qd","QsAd","47,5855","0,390151","0,609849","6,99644","7,04016","7,02310259828","B","7,04016","B","0,609849","0,0437200000000004","0","140","0,4842897355556488"
"As Kh Qd","QsAh","47,5588","0,431564","0,568436","7,11241","7,15198","7,13490301252","B","7,15198","B","0,568436","0,0395700000000003","0","140","0,4842897355556488"
"As Kh Qd","KcAd","14,0131","0,165347","0,834653","8,80608","8,79762","8,79901883562","X","8,80608","B","0,834653","0","0,00845999999999947","140","0,4842897355556488"
"As Kh Qd","KcAh","14,0049","0,16894","0,83106","8,94159","8,93518","8,9362629054","X","8,94159","B","0,83106","0","0,00641000000000069","140","0,4842897355556488"
"As Kh Qd","KdAc","14,3308","0,183871","0,816129","9,01478","9,00679","9,00825912929","X","9,01478","B","0,816129","0","0,00799000000000127","140","0,4842897355556488"
"As Kh Qd","KdAh","14,0574","0,20009","0,79991","8,98676","8,97848","8,9801367452","X","8,98676","B","0,79991","0","0,00827999999999918","140","0,4842897355556488"
"As Kh Qd","KsAc","14,3346","0,259442","0,740558","8,88132","8,8727","8,87493639004","X","8,88132","B","0,740558","0","0,00861999999999874","140","0,4842897355556488"
"As Kh Qd","KsAd","14,0875","0,252105","0,747895","8,70812","8,70032","8,702286419","X","8,70812","B","0,747895","0","0,00779999999999781","140","0,4842897355556488"
"As Kh Qd","KsAh","14,0671","0,311695","0,688305","8,84053","8,83916","8,83958702215","X","8,84053","B","0,688305","0","0,00136999999999965","140","0,4842897355556488"
"As Kh Jd","2c2d","14,0156","0,592536","0,407464","0,794807","0,839929","0,813192590608","B","0,839929","X","0,592536","0,045122","0","153","0,48912927508354187"
"As Kh Jd","2c2h","14,0072","0,599236","0,400764","0,795661","0,840398","0,813589979068","B","0,840398","X","0,599236","0,044737","0","153","0,48912927508354187"
"As Kh Jd","2c2s","14,0944","0,553005","0,446995","0,806462","0,855476","0,82837101293","B","0,855476","X","0,553005","0,049014","0","153","0,48912927508354187"
"As Kh Jd","2cAc","3,03975","0,882328","0,117672","3,85393","3,90923","3,8604372616","B","3,90923","X","0,882328","0,0553000000000003","0","153","0,48912927508354187"
"As Kh Jd","2d2h","13,9554","0,576569","0,423431","0,813094","0,858475","0,832309722211","B","0,858475","X","0,576569","0,0453809999999999","0","153","0,48912927508354187"
"As Kh Jd","2d2s","14,0427","0,538536","0,461464","0,82084","0,865612","0,841500666208","B","0,865612","X","0,538536","0,044772","0","153","0,48912927508354187"
"As Kh Jd","2dAd","2,96911","0,863501","0,136499","4,39468","4,46151","4,40380222817","B","4,46151","X","0,863501","0,0668299999999995","0","153","0,48912927508354187"
"As Kh Jd","2h2s","14,0342","0,555104","0,444896","0,818909","0,860067","0,837220029568","B","0,860067","X","0,555104","0,0411579999999999","0","153","0,48912927508354187"
"As Kh Jd","2hAh","2,93202","0,906278","0,093722","4,30513","4,35241","4,30956117616","B","4,35241","X","0,906278","0,0472799999999998","0","153","0,48912927508354187"
"As Kh Jd","3c3d","12,9712","0,557214","0,442786","0,785002","0,833876","0,806642722964","B","0,833876","X","0,557214","0,0488740000000001","0","153","0,48912927508354187"
"As Kh Jd","3c3h","12,9681","0,565822","0,434178","0,789513","0,836825","0,810054829536","B","0,836825","X","0,565822","0,0473119999999999","0","153","0,48912927508354187"
"As Kh Jd","3c3s","13,0661","0,532397","0,467603","0,796407","0,846709","0,819928366106","B","0,846709","X","0,532397","0,050302","0","153","0,48912927508354187"
"As Kh Jd","3c5c","2,88603","0,999985","1,5E-05","0,358566","0,302715","0,358565162235","X","0,358566","X","0,999985","0","0,055851","153","0,48912927508354187"
"As Kh Jd","3cAc","16,9311","0,813828","0,186172","3,82837","3,89412","3,840610809","B","3,89412","X","0,813828","0,0657499999999995","0","153","0,48912927508354187"
"As Kh Jd","3d3h","12,9122","0,528169","0,471831","0,806121","0,858503","0,830836451442","B","0,858503","X","0,528169","0,0523819999999999","0","153","0,48912927508354187"
"As Kh Jd","3d3s","13,0101","0,509379","0,490621","0,811481","0,856511","0,83357366363","B","0,856511","X","0,509379","0,04503","0","153","0,48912927508354187"
"As Kh Jd","3d5d","2,89536","0,61353","0,38647","0,681796","0,743434","0,70561723786","B","0,743434","X","0,61353","0,0616379999999999","0","153","0,48912927508354187"
"As Kh Jd","3dAd","16,5376","0,759295","0,240705","4,35934","4,43382","4,3772677084","B","4,43382","X","0,759295","0,0744799999999994","0","153","0,48912927508354187"
"As Kh Jd","3h3s","13,0071","0,528346","0,471654","0,812717","0,856375","0,833308470332","B","0,856375","X","0,528346","0,0436580000000002","0","153","0,48912927508354187"
"As Kh Jd","3h5h","2,90815","0,620125","0,379875","0,738649","0,784322","0,755999030875","B","0,784322","X","0,620125","0,045673","0","153","0,48912927508354187"
"As Kh Jd","3hAh","16,331","0,807685","0,192315","4,27544","4,33674","4,2872289095","B","4,33674","X","0,807685","0,061300000000001","0","153","0,48912927508354187"
"As Kh Jd","3s5s","2,94157","0,638231","0,361769","0,775167","0,811303","0,788239884584","B","0,811303","X","0,638231","0,0361360000000001","0","153","0,48912927508354187"
"As Kh Jd","4c4d","13,7737","0,628304","0,371696","0,756018","0,788669","0,768154246096","B","0,788669","X","0,628304","0,032651","0","153","0,48912927508354187"
"As Kh Jd","4c4h","13,764","0,656459","0,343541","0,757835","0,784836","0,767110950541","B","0,784836","X","0,656459","0,0270009999999999","0","153","0,48912927508354187"
"As Kh Jd","4c4s","13,885","0,594581","0,405419","0,767961","0,79361","0,778359591931","B","0,79361","X","0,594581","0,0256489999999999","0","153","0,48912927508354187"
"As Kh Jd","4c5c","18,7605","0,925291","0,074709","0,300583","0,274218","0,298613297215","X","0,300583","X","0,925291","0","0,026365","153","0,48912927508354187"
"As Kh Jd","4c6c","1,43086","1","0","0,151397","0,0302113","0,151397","X","0,151397","X","1","0","0,1211857","153","0,48912927508354187"
"As Kh Jd","4cAc","17,2222","0,793233","0,206767","3,80136","3,87731","3,81706395365","B","3,87731","X","0,793233","0,0759500000000002","0","153","0,48912927508354187"
"As Kh Jd","4d4h","13,8165","0,557963","0,442037","0,780935","0,845846","0,809628063707","B","0,845846","X","0,557963","0,0649110000000001","0","153","0,48912927508354187"
"As Kh Jd","4d4s","13,9375","0,521345","0,478655","0,79746","0,850611","0,822900991905","B","0,850611","X","0,521345","0,0531510000000001","0","153","0,48912927508354187"
"As Kh Jd","4d5d","18,8565","0,52035","0,47965","0,616021","0,693748","0,65330275555","B","0,693748","X","0,52035","0,077727","0","153","0,48912927508354187"
"As Kh Jd","4d6d","1,43911","0,77718","0,22282","0,455644","0,4758","0,46013515992","B","0,4758","X","0,77718","0,020156","0","153","0,48912927508354187"
"As Kh Jd","4dAd","16,9381","0,731123","0,268877","4,35749","4,43165","4,37742991832","B","4,43165","X","0,731123","0,0741599999999991","0","153","0,48912927508354187"
"As Kh Jd","4h4s","13,9278","0,547409","0,452591","0,79697","0,848203","0,820157594703","B","0,848203","X","0,547409","0,0512330000000001","0","153","0,48912927508354187"
"As Kh Jd","4h5h","18,9439","0,53859","0,46141","0,667537","0,732138","0,69734454741","B","0,732138","X","0,53859","0,064601","0","153","0,48912927508354187"
"As Kh Jd","4h6h","1,44264","0,752933","0,247067","0,503574","0,514285","0,506220334637","B","0,514285","X","0,752933","0,010711","0","153","0,48912927508354187"
"As Kh Jd","4hAh","16,7135","0,78191","0,21809","4,26442","4,33393","4,2795794359","B","4,33393","X","0,78191","0,0695100000000011","0","153","0,48912927508354187"
"As Kh Jd","4s5s","19,1561","0,538075","0,461925","0,719328","0,779137","0,746955272325","B","0,779137","X","0,538075","0,059809","0","153","0,48912927508354187"
"As Kh Jd","4s6s","1,46302","0,709502","0,290498","0,525935","0,545627","0,531655486616","B","0,545627","X","0,709502","0,0196919999999999","0","153","0,48912927508354187"
"As Kh Jd","5c5d","15,699","0,850974","0,149026","0,702775","0,696038","0,701771011838","X","0,702775","X","0,850974","0","0,0067370000000001","153","0,48912927508354187"
"As Kh Jd","5c5h","15,7711","0,839325","0,160675","0,697615","0,673894","0,693803628325","X","0,697615","X","0,839325","0","0,023721","153","0,48912927508354187"
"As Kh Jd","5c5s","15,8332","0,743605","0,256395","0,698781","0,690146","0,696567029175","X","0,698781","X","0,743605","0","0,00863499999999995","153","0,48912927508354187"
"As Kh Jd","5c6c","12,5532","1","0","0,139202","-0,003828","0,139202","X","0,139202","X","1","0","0,14303","153","0,48912927508354187"
"As Kh Jd","5c7c","1,51509","1","0","0,141048","-0,0339424","0,141048","X","0,141048","X","1","0","0,1749904","153","0,48912927508354187"
"As Kh Jd","5cAc","19,0484","0,787014","0,212986","3,79064","3,8742","3,80843711016","B","3,8742","X","0,787014","0,0835599999999999","0","153","0,48912927508354187"
"As Kh Jd","5d5h","15,8971","0,651124","0,348876","0,722181","0,768104","0,738202432548","B","0,768104","X","0,651124","0,045923","0","153","0,48912927508354187"
"As Kh Jd","5d5s","15,9596","0,591798","0,408202","0,726773","0,786824","0,751285938302","B","0,786824","X","0,591798","0,060051","0","153","0,48912927508354187"
"As Kh Jd","5d6d","12,6564","0,857726","0,142274","0,437787","0,469251","0,442263509136","B","0,469251","X","0,857726","0,031464","0","153","0,48912927508354187"
"As Kh Jd","5d7d","1,525","0,992737","0,007264","0,442879","0,439301","0,442853452287","X","0,442879","X","0,992737","0","0,00357799999999997","153","0,48912927508354187"
"As Kh Jd","5dAd","18,7824","0,701632","0,298368","4,31555","4,41144","4,34416050752","B","4,41144","X","0,701632","0,0958900000000007","0","153","0,48912927508354187"
"As Kh Jd","5h5s","16,0348","0,580856","0,419144","0,728554","0,777173","0,748932362136","B","0,777173","X","0,580856","0,048619","0","153","0,48912927508354187"
"As Kh Jd","5h6h","12,7683","0,790599","0,209401","0,47998","0,49588","0,4833094759","B","0,49588","X","0,790599","0,0159","0","153","0,48912927508354187"
"As Kh Jd","5h7h","1,53616","0,999245","0,000755","0,48511","0,473476","0,48510121633","X","0,48511","X","0,999245","0","0,011634","153","0,48912927508354187"
"As Kh Jd","5hAh","18,6659","0,735625","0,264375","4,25598","4,35369","4,28181208125","B","4,35369","X","0,735625","0,0977100000000002","0","153","0,48912927508354187"
"As Kh Jd","5s6s","12,8528","0,784488","0,215512","0,515902","0,539566","0,521001875968","B","0,539566","X","0,784488","0,023664","0","153","0,48912927508354187"
"As Kh Jd","5s7s","1,55388","0,993878","0,006122","0,517118","0,509351","0,517070450426","X","0,517118","X","0,993878","0","0,00776699999999997","153","0,48912927508354187"
"As Kh Jd","6c6d","23,845","0,92834","0,07166","0,688612","0,67024","0,68729546248","X","0,688612","X","0,92834","0","0,0183720000000001","153","0,48912927508354187"
"As Kh Jd","6c6h","23,922","0,892527","0,107473","0,682049","0,649268","0,678525927587","X","0,682049","X","0,892527","0","0,0327810000000001","153","0,48912927508354187"
"As Kh Jd","6c6s","24,0499","0,843781","0,156219","0,682181","0,655524","0,678016670117","X","0,682181","X","0,843781","0","0,026657","153","0,48912927508354187"
"As Kh Jd","6c7c","13,785","1","0","0,143624","0,0221512","0,143624","X","0,143624","X","1","0","0,1214728","153","0,48912927508354187"
"As Kh Jd","6c8c","4,03833","1","0","0,140616","-0,0950668","0,140616","X","0,140616","X","1","0","0,2356828","153","0,48912927508354187"
"As Kh Jd","6cKc","2,49458","1","0","2,74034","2,40936","2,74034","X","2,74034","X","1","0","0,33098","153","0,48912927508354187"
"As Kh Jd","6cAc","1,97684","0,832377","0,167623","3,84337","3,9243","3,85693572939","B","3,9243","X","0,832377","0,0809299999999999","0","153","0,48912927508354187"
"As Kh Jd","6d6h","23,9676","0,757596","0,242404","0,704441","0,706034","0,704827149572","B","0,706034","X","0,757596","0,00159300000000007","0","153","0,48912927508354187"
"As Kh Jd","6d6s","24,0952","0,731049","0,268951","0,706184","0,717758","0,709296838874","B","0,717758","X","0,731049","0,011574","0","153","0,48912927508354187"
"As Kh Jd","6d7d","13,7859","0,907505","0,092495","0,437651","0,456445","0,43938935103","B","0,456445","X","0,907505","0,018794","0","153","0,48912927508354187"
"As Kh Jd","6d8d","4,04484","0,99999","1E-05","0,446442","0,420524","0,44644174082","X","0,446442","X","0,99999","0","0,0259179999999999","153","0,48912927508354187"
"As Kh Jd","6dKd","2,51483","1","0","3,10929","2,94959","3,10929","X","3,10929","X","1","0","0,1597","153","0,48912927508354187"
"As Kh Jd","6dAd","1,93696","0,751495","0,248505","4,36182","4,4741","4,3897221414","B","4,4741","X","0,751495","0,11228","0","153","0,48912927508354187"
"As Kh Jd","6h6s","24,1722","0,725638","0,274362","0,702885","0,705116","0,703497101622","B","0,705116","X","0,725638","0,00223100000000009","0","153","0,48912927508354187"
"As Kh Jd","6h7h","13,8724","0,828503","0,171497","0,480546","0,498104","0,483557144326","B","0,498104","X","0,828503","0,017558","0","153","0,48912927508354187"
"As Kh Jd","6h8h","4,10566","0,999863","0,000137","0,478909","0,453342","0,478905497321","X","0,478909","X","0,999863","0","0,025567","153","0,48912927508354187"
"As Kh Jd","6hAh","1,92299","0,822245","0,177754","4,29293","4,38382","4,30908176813","B","4,38382","X","0,822245","0,0908899999999999","0","153","0,48912927508354187"
"As Kh Jd","6s7s","14,0398","0,912555","0,087445","0,5092","0,518378","0,51000257021","B","0,518378","X","0,912555","0,00917800000000002","0","153","0,48912927508354187"
"As Kh Jd","6s8s","4,12516","0,996964","0,003036","0,515168","0,495869","0,515109408236","X","0,515168","X","0,996964","0","0,019299","153","0,48912927508354187"
"As Kh Jd","6sKs","2,54073","1","0","3,22657","3,14899","3,22657","X","3,22657","X","1","0","0,0775800000000002","153","0,48912927508354187"
"As Kh Jd","7c7d","31,2486","0,917843","0,082158","0,674792","0,669563","0,67436307061","X","0,674792","X","0,917843","0","0,00522899999999993","153","0,48912927508354187"
"As Kh Jd","7c7h","31,3283","0,877195","0,122805","0,671573","0,659254","0,670060165205","X","0,671573","X","0,877195","0","0,012319","153","0,48912927508354187"
"As Kh Jd","7c7s","31,5685","0,88519","0,11481","0,66967","0,661428","0,66872373598","X","0,66967","X","0,88519","0","0,00824199999999997","153","0,48912927508354187"
"As Kh Jd","7c8c","12,195","1","0","0,195007","0,0300533","0,195007","X","0,195007","X","1","0","0,1649537","153","0,48912927508354187"
